fid,GEOID,NLCD16_WA,DFOfloodArea,DFOfRatio,within_dfo,within_aer,population,fldPopDFO,fldPopPctDFO,Shape_Area
2625,48339692001,1379822.555,6390444.767,0.155698329,1,1,32670,1078,0.032996633,42423583.69
2626,48339692602,228881.1174,2967869.502,0.050106276,1,1,11672,133,0.011394791,59460372.28
2627,48339693101,35623.22477,238.3157664,5.19E-05,1,1,5495,0,0,4623547.662
2628,48339692802,91274.43203,3501607.127,0.090108082,1,1,5854,120,0.020498804,38951354.25
2629,48339694301,17515098.49,976900.3841,0.030373132,1,1,11987,308,0.025694502,49678407.1
2630,48339694201,15237403.1,1034992.684,0.015237052,1,1,7057,134,0.018988239,83163448.13
2631,48339694101,1063345.624,2251707.784,0.014752797,1,1,11723,24,0.002047258,153692562.6
2632,48339690601,82319.20222,490954.567,0.022459071,1,1,20374,160,0.007853146,21942286.8
2633,48339692601,1808.635071,255232.1015,0.018465471,1,1,4405,17,0.003859251,13823936.91
2634,48167720302,8588.897705,4007842.304,0.36036095,1,1,7017,2764,0.393900527,11130333.19
2635,48471790103,5476461.721,698096.7816,0.003512435,1,1,5281,60,0.011361485,204226542.1
2636,48471790101,11242312.64,43895372.58,0.122871689,1,,1872,35,0.018696581,368487924.6
2637,48471790102,985184.6338,88716.63268,0.00095698,1,1,3775,0,0,93689966.81
2638,48039663800,304285.0355,124931.6557,0.023149393,1,1,6193,0,0,5701042.351
2639,48039663900,17078.50483,,,1,1,2149,0,0,3274641.037
2640,48039664200,109674000,33115011.73,0.283743083,1,1,2152,283,0.131505576,226381734.1
2641,48309001600,25981.81487,,,1,,5874,0,0,8980176.1
2642,48309001900,254447.899,,,1,,4259,0,0,11425888.78
2643,48039660200,3902.297798,5930990.486,0.324931651,1,1,5832,687,0.117798354,18256941.74
2644,48071710200,36283635.15,53633053.54,0.293875426,1,1,17831,2073,0.116258202,218786310.7
2645,48071710300,29263240.05,42792932.98,0.205208242,1,1,2548,167,0.065541601,237797428.6
2646,48071710401,7269157.389,221117787.5,0.59042269,1,1,5447,256,0.046998348,381776761.5
2647,48071710500,48676732.95,277967590.6,0.443786532,1,1,3226,131,0.040607564,675030992.9
2648,48071710600,587374147.7,3122395.755,0.29808718,1,1,,,,597848921.6
2649,48071710100,11556445.27,43015775.06,0.368419886,1,1,8281,504,0.060862215,128313916.8
2650,48091310801,77850.36098,,,1,,5707,0,0,87830201.17
2651,48091310703,93243.67441,,,1,,5557,0,0,74057037.84
2652,48355000500,0,,,1,1,1724,0,0,1180249.097
2653,48355002301,0,,,1,1,4251,0,0,1982912.656
2654,48355002303,0,,,1,1,4211,0,0,1890902.626
2655,48355002304,0,,,1,1,5396,0,0,2597120.926
2656,48099980000,1005391.829,,,1,,25,0,0,574545727.2
2657,48099010202,120822.5614,527405.4119,0.004106436,1,,5038,12,0.002381898,128554676.7
2658,48099010603,0,,,1,,4805,0,0,4872045.333
2659,48099010604,169676.7301,,,1,,6285,0,0,75084520.59
2660,48355002400,0,1552966.145,0.376300365,1,1,5717,1136,0.198705615,4126932.196
2661,48039660802,0,1333423.888,0.176335633,1,1,8098,545,0.067300568,7561851.718
2662,48039660801,159950.0822,1523189.99,0.227763504,1,1,8181,907,0.110866642,6847544.796
2663,48039661502,141457.0213,28975250.45,0.459148735,1,1,4269,1189,0.27851956,63247914.28
2664,48039661501,179957.046,14950319.06,0.386942893,1,1,5163,1016,0.196784815,38816972.69
2665,48355000900,0,,,1,1,4265,0,0,1693693.219
2666,48355001000,0,,,1,1,3737,0,0,1452626.14
2667,48355001100,0,66608.6045,0.037449207,1,1,1569,3,0.001912046,1778638.601
2668,48355001200,534.7084929,827982.8636,0.37591967,1,1,3468,1089,0.314013841,2203087.287
2669,48355002500,1072.865958,569445.4478,0.216244847,1,1,4316,787,0.182344764,2634409.452
2670,48355002703,1252.671751,932340.5883,0.313928753,1,1,5182,678,0.130837514,2971164.009
2671,48355005417,375229.0525,773904.798,0.100259528,1,1,5075,230,0.045320197,8094243.818
2672,48355006100,25694.25918,,,1,1,3179,0,0,12674868.15
2673,48355005900,819776.153,717909.8879,0.001616929,1,1,2992,13,0.00434492,444815725.7
2674,48185180301,18012539.19,56943578.28,0.068724997,1,1,4945,35,0.007077856,846584119.5
2675,48309000900,0,,,1,,4606,0,0,2477243.652
2676,48309001100,0,,,1,,5016,0,0,2919827.306
2677,48309000700,0,,,1,,2954,0,0,2561513.687
2678,48309000800,0,,,1,,2820,0,0,1242999.24
2679,48309001200,0,,,1,,2673,0,0,1602422.561
2680,48309001300,183882.9488,,,1,,2436,0,0,4889852.484
2681,48355001500,0,,,1,1,3994,0,0,1712237.719
2682,48355001300,0,,,1,1,4193,0,0,1588372.475
2683,48355001400,2740.836203,176604.6287,0.06895037,1,1,5046,59,0.01169243,2564070.594
2684,48471790600,9767.240074,,,1,1,2867,0,0,6119568.02
2685,48471790700,10543.47438,,,1,1,6678,0,0,7033088.768
2686,48471790800,0,,,1,1,5608,0,0,2995348.556
2687,48355001601,0,,,1,1,4471,0,0,1624584.285
2688,48355001602,0,,,1,1,3523,0,0,1515990.305
2689,48355001801,0,,,1,1,5958,0,0,3270703.843
2690,48355003401,0,205045.8383,0.109100766,1,1,4075,187,0.045889571,1879417.07
2691,48309001400,592730.9863,,,1,,7456,0,0,13918140.18
2692,48309001500,278006.9197,,,1,,1731,0,0,5342972.759
2693,48149970500,3063792.068,1239731.168,0.001824015,1,1,3706,1,0.000269833,682735431.7
2694,48149970200,6007790.877,40710110.01,0.123192653,1,1,2171,102,0.046982957,336466700.9
2695,48149970600,2530752.879,14444575.41,0.041222174,1,1,4356,19,0.0043618,352938667.6
2696,48149970300,1076289.248,8894382.298,0.231984109,1,1,4766,270,0.05665128,39416770.1
2697,48149970700,10026388.59,25525309.62,0.092367075,1,1,1801,26,0.014436424,286372803.1
2698,48149970100,2779031.437,12861796.73,0.035269953,1,1,1799,24,0.013340745,367446281.6
2699,48149970400,4147338.291,37706662.48,0.092586718,1,1,3416,105,0.030737705,411405140.2
2700,48395960500,1464691.371,3342444.26,0.019997766,1,1,5509,0,0,168605567.2
2701,48395960300,16042707.29,5076480.083,0.006004623,1,,4246,60,0.014130947,861471282.2
2702,48395960400,4015077.816,15043516.13,0.025556946,1,,2866,6,0.00209351,592642358.6
2703,48177000600,4802258.532,7347797.381,0.007843535,1,1,2334,5,0.002142245,941598871
2704,48177000100,2632292.55,2735047.6,0.004527405,1,1,3044,6,0.001971091,606741569.1
2705,48355003402,0,,,1,1,6193,0,0,2596573.566
2706,48355003601,0,,,1,1,6248,0,0,6346921.865
2707,48395960100,6261059.937,1946550.712,0.005310014,1,,1571,13,0.008274984,372842128.6
2708,48395960200,1488692.897,847646.7041,0.003614058,1,,1499,1,0.000667111,236030255.1
2709,48355001802,0,,,1,1,2351,0,0,4500568.262
2710,48479001300,1060.055328,,,1,,2956,0,0,1121317.771
2711,48355003603,0,,,1,1,4439,0,0,15433937.71
2712,48355005102,5431927.853,15141063.18,0.925036788,1,1,3840,2380,0.619791667,21799994.27
2713,48479001502,0,,,1,,4209,0,0,1106396.742
2714,48479001706,0,,,1,,4129,0,0,1565126.677
2715,48479001709,0,,,1,,5176,0,0,4060824.839
2716,48145000400,11158.96973,,,1,,1170,0,0,11536464.4
2717,48145000700,1677228.849,14836.87262,4.02E-05,1,,2322,0,0,371100030.5
2718,48145000200,3093366.25,,,1,,2228,0,0,351263949.9
2719,48145000500,1659736.403,,,1,,1893,0,0,300083558.9
2720,48145000300,128184.0597,,,1,,2969,0,0,6423861.612
2721,48157670500,271347.2645,,,1,1,4278,0,0,5468697.564
2722,48157671100,279037.9263,1756372.805,0.257624894,1,1,7808,1062,0.136014344,7096596.255
2723,48157671200,0,198396.1287,0.059889771,1,1,5848,279,0.047708618,3312688.046
2724,48157671300,0,,,1,1,4126,0,0,2542940.54
2725,48093950100,30401120.36,3375244.153,0.005521921,1,,3671,8,0.002179243,641645711.2
2726,48093950200,12530332.49,1387595.105,0.001310482,1,,3064,45,0.014686684,1071373728
2727,48093950400,4942535.903,282589.6546,0.000397818,1,,1806,0,0,715291635.5
2728,48093950300,36247.08067,,,1,,3628,0,0,16076265.22
2729,48355001902,0,,,1,1,8558,0,0,4471115.089
2730,48469000800,4308060.09,65663706.63,0.196763873,1,1,2061,340,0.164968462,338026370
2731,48469000700,168991.5544,30467561.47,0.192994788,1,1,3649,640,0.175390518,158036270.1
2732,48469001400,6280324.341,24991290.17,0.086904928,1,1,7572,723,0.09548336,293850789.3
2733,48469000502,0,774905.3001,0.421577424,1,1,3506,1129,0.322019395,1838109.098
2734,48469001300,6625747.068,91481626.95,0.175589874,1,1,2371,363,0.153099958,527621785.1
2735,48469001700,7123139.984,86895121.09,0.389120787,1,1,3361,729,0.216899732,230434574.3
2736,48469000100,3831.581414,7932.544909,0.004745471,1,1,1723,15,0.008705746,1675434.869
2737,48177000500,2376594.236,,,1,1,3778,0,0,473263383.5
2738,48177000200,5271251.187,24868095.92,0.034175258,1,1,4572,17,0.003718285,732935002.5
2739,48177000400,0,,,1,1,2164,0,0,2471843.307
2740,48177000300,0,,,1,1,3118,0,0,4870415.295
2741,48479001101,0,,,1,,3263,0,0,1249292.325
2742,48157671700,13515.06907,115682.534,0.018334161,1,1,4596,126,0.027415144,6323186.627
2743,48157671800,68868.66251,1587405.744,0.124319263,1,1,3147,293,0.093104544,12837652.38
2744,48157671900,0,69472.19161,0.032700233,1,1,3852,2,0.000519211,2124516.798
2745,48157672100,862753.7049,903657.0748,0.134602457,1,1,3680,82,0.022282609,7576279.853
2746,48157672200,303459.6944,668061.4897,0.104194582,1,1,3096,79,0.025516796,6715131.883
2747,48157672400,0,98202.1096,0.023417177,1,1,8429,62,0.007355558,4193593.03
2748,48157672500,0,2985.472434,0.001144516,1,1,7033,0,0,2608503.02
2749,48157672800,425944.2248,4802208.582,0.441637397,1,1,7111,1880,0.264379131,11299589.75
2750,48157672900,1053612.973,18694049.37,0.396277219,1,1,45076,10672,0.236755701,48227785.88
2751,48099010400,107217.1415,,,1,,4247,0,0,60404860.31
2752,48099010802,5890.19558,,,1,,5440,0,0,9156174.682
2753,48099010701,5888.113731,,,1,,3932,0,0,9001047.251
2754,48157674502,1115911.823,17370632.35,0.253556609,1,1,19343,1998,0.103293181,69623821.16
2755,48157674602,1428851.717,16594224.97,0.602356672,1,1,8098,1341,0.165596444,28977686.05
2756,48157671502,0,558034.4128,0.311606586,1,1,1553,481,0.309723117,1790829.998
2757,48157674604,83918.98405,1352476.109,0.177813336,1,1,4784,395,0.08256689,7690075.454
2758,48157673500,175985.7596,3091515.762,0.304753065,1,1,7635,559,0.073215455,10320316.16
2759,48157673600,2079.551605,736686.3803,0.085729606,1,1,7176,135,0.018812709,8595218.207
2760,48441012802,0,,,,,,,,6061030.063
2761,48073950100,7874134.409,161537.2201,0.000360312,1,,4614,13,0.002817512,456200404
2762,48073950700,49082.45338,20683.85788,0.001577278,1,,3678,3,0.000815661,13162727.2
2763,48073951000,5953208.878,,,1,,3067,0,0,486428272.9
2764,48073950500,217605.2753,,,1,,3595,0,0,23586423.73
2765,48073950400,21986.31149,,,1,,1694,0,0,9794832.52
2766,48073950600,27409.82347,,,1,,6129,0,0,15360606.93
2767,48073950900,87617.01921,,,1,,2280,0,0,29284374.45
2768,48073950200,9064356.482,322604.9843,0.001334022,1,,6494,89,0.013704958,250893098.5
2769,48073950300,6440453.009,503801.0882,0.00125669,1,,7115,12,0.001686578,407335769.5
2770,48073951100,3393058.564,,,1,,1772,0,0,237044040.5
2771,48029141402,11379.36656,,,1,,4559,0,0,5793434.555
2772,48029141600,0,,,1,,4676,0,0,3380511.171
2773,48029141700,310999.1612,,,1,,4747,0,0,51385580.47
2774,48029150100,0,,,1,,5020,0,0,2523253.417
2775,48441012801,0,,,,,,,,2157400.977
2776,48029150300,0,,,1,,4313,0,0,3029248.011
2777,48029150400,0,,,1,,3249,0,0,1414364.15
2778,48029150501,0,,,1,,4452,0,0,1365841.277
2779,48029150502,0,,,1,,2867,0,0,1334308.041
2780,48029150600,0,,,1,,4265,0,0,1880134.609
2781,48029150700,0,,,1,,5687,0,0,2217979.083
2782,48029150800,48203.47213,,,1,,3037,0,0,4410734.988
2783,48029150900,0,,,1,,5854,0,0,2745705.002
2784,48029151000,0,,,1,,2913,0,0,1578846.637
2785,48325000200,3929829.55,581315.8646,0.000509698,1,,1570,0,0,1144440357
2786,48325000300,7548667.275,541194.5073,0.000677608,1,,5276,8,0.0015163,806231919.8
2787,48325000500,1115288.514,,,1,,4893,0,0,456757999
2788,48325000800,227509.7803,,,1,,6177,0,0,226114531.8
2789,48027020500,0,,,1,,3628,0,0,4446751.101
2790,48027020701,0,,,1,,1281,0,0,1510881.252
2791,48027020702,0,,,1,,1651,0,0,3692381.893
2792,48027020900,61823.90414,,,1,,2223,0,0,12747898.45
2793,48027021000,0,,,1,,3799,0,0,3674160.563
2794,48027021100,0,,,1,,4588,0,0,4025900.788
2795,48493000403,47893.68268,,,1,,7039,0,0,62672107.57
2796,48041000300,0,,,1,1,6638,0,0,9111635.239
2797,48041001302,0,,,1,1,4218,0,0,2365422.889
2798,48041002002,412583.6828,5001489.168,0.07242582,1,1,7890,12,0.001520913,69469301.06
2799,48041000500,0,,,1,1,5141,0,0,4944397.552
2800,48041001801,0,,,1,1,4660,0,0,2911204
2801,48441012900,0,,,,,,,,3223317.235
2802,48441013600,0,,,,,,,,699370498.3
2803,48441013401,0,,,,,,,,4582660.826
2804,48441013200,0,,,,,,,,76668836.6
2805,48027020100,2024363.323,57346.57698,0.000157452,1,,6328,0,0,366240819.2
2806,48027021602,22710.36032,,,1,,1329,0,0,13219268.65
2807,48027020300,211557.2074,,,1,,9838,0,0,63292919.63
2808,48027020800,69082.27141,187213.8363,0.006052478,1,,3019,3,0.000993707,31000851.02
2809,48027021400,359324.3145,111498.2591,0.001186382,1,,3846,6,0.001560062,94341081.32
2810,48027020600,0,,,1,,2337,0,0,2572033.927
2811,48027021302,7428.59494,,,1,,2807,0,0,3425307.796
2812,48027023402,3382621.272,174073.1526,0.000453761,1,,4491,0,0,387005537.8
2813,48027022801,0,,,1,,2447,0,0,1098672.272
2814,48027023300,2000284.995,896941.0435,0.003536126,1,,8353,0,0,255651059.3
2815,48027022402,0,,,1,,6864,0,0,6954868.922
2816,48027021800,9831938.657,163079.6853,0.002624994,1,,7581,12,0.001582905,71957664.11
2817,48027021203,20167.47549,,,1,,4137,0,0,15249604.01
2818,48027021500,98183.66356,81554.90394,0.001328365,1,,6255,0,0,61493121.32
2819,48027021303,253800.5459,,,1,,7383,0,0,20694845.22
2820,48027022000,9284262.561,802797.6157,0.01577387,1,,7283,34,0.004668406,60178404.77
2821,48027021601,59985.07733,,,1,,5285,0,0,13010683.63
2822,48027021700,3646888.012,51992.96538,0.002411749,1,,7947,38,0.004781679,25205083.97
2823,48441010900,0,,,,,,,,10005408.2
2824,48041000400,0,,,1,1,3738,0,0,4655766.286
2825,48041000603,771.6971054,,,1,1,4887,0,0,5150307.356
2826,48041000604,0,,,1,1,6232,0,0,4493929.454
2827,48041000700,0,,,1,1,3149,0,0,1754929.942
2828,48041000800,0,,,1,1,4801,0,0,4201160.578
2829,48441011400,0,,,,,,,,3596062.532
2830,48041000900,134461.9521,235709.2015,0.073374763,1,1,2568,155,0.060358255,3346863.639
2831,48041001000,0,50841.54976,0.01673517,1,1,7316,7,0.000956807,3038006.031
2832,48041001100,0,,,1,1,4964,0,0,3867030.642
2833,48441011500,0,,,,,,,,2375943.968
2834,48441011600,0,,,,,,,,1863129.269
2835,48441011900,0,,,,,,,,1819641.486
2836,48441012000,0,,,,,,,,8123733.327
2837,48441012100,0,,,,,,,,1295813.193
2838,48441012200,0,,,,,,,,7959941.665
2839,48441012300,0,,,,,,,,2734568.352
2840,48441012400,0,,,,,,,,4216059.912
2841,48453001856,326636.2237,,,1,1,7570,0,0,61542884.16
2842,48481740600,5761943.373,168189383.5,0.48973316,1,1,4553,1491,0.327476389,349192608.9
2843,48481740700,3359621.42,93676382.07,0.408686191,1,1,1577,186,0.117945466,232573104.5
2844,48481740200,162316.0407,15197827.16,0.530748904,1,1,1603,534,0.33312539,28796999.76
2845,48481740100,4699920.463,319655322.8,0.459558785,1,1,5693,1324,0.23256631,700269948
2846,48481740400,721224.3771,15137180.47,0.291377634,1,1,5211,483,0.092688543,52671610.33
2847,48481740900,2365988.372,66302170.44,0.273941875,1,1,6551,581,0.08868875,244396060.1
2848,48441012500,0,,,,,,,,2110935.002
2849,48441012600,0,,,,,,,,2789790.782
2850,48441012700,0,,,,,,,,8135702.719
2851,48441013000,0,,,,,,,,18623989.21
2852,48441013100,0,,,,,,,,19564280.37
2853,48491020703,14430.36533,,,1,1,9967,0,0,9807716.57
2854,48491020704,0,,,1,1,5530,0,0,2618741.028
2855,48491021100,0,,,1,1,2516,0,0,2331769.754
2856,48491021201,0,,,1,1,2507,0,0,3462608.383
2857,48491021202,3518.073166,,,1,1,3279,0,0,2697530.801
2858,48491021203,49083.78985,,,1,1,2573,0,0,11480920.69
2859,48001950401,207722.8706,,,1,,320,0,0,16775933.8
2860,48001950902,3606781.269,,,1,,4482,0,0,444449366.3
2861,48001950402,1669494.739,,,1,,310,0,0,74786364.27
2862,48411950200,12478744.81,970046.0332,0.000335119,1,,2529,0,0,2907110987
2863,48411950100,72584.05694,,,1,,2132,0,0,28884462.92
2864,48491020701,22819.78618,,,1,1,1733,0,0,2486443.247
2865,48491021402,68947.20018,,,1,1,3556,0,0,4727960.559
2866,48491021403,17589.86299,,,1,1,4798,0,0,15768546.02
2867,48491021503,3795.041415,,,1,1,3569,0,0,3044334.521
2868,48221160205,0,,,,,,,,73966986.3
2869,48221160302,0,,,,,,,,365377182.7
2870,48221160209,0,,,,,,,,123953843.3
2871,48257051300,0,,,,,,,,253138105.7
2872,48257050800,0,,,,,,,,265654057.5
2873,48453002112,0,,,1,1,4544,0,0,1694818.659
2874,48453002113,1032.428467,,,1,1,3150,0,0,2047338.413
2875,48453002201,0,,,1,1,1886,0,0,5152184.733
2876,48167722900,0,,,1,1,2548,0,0,2075732.732
2877,48167723100,487861.9451,187385.4066,0.047740534,1,1,3121,91,0.029157321,4412941.79
2878,48167723200,107348.2767,2042691.715,0.099098071,1,1,3854,197,0.051115724,20720178.83
2879,48167723300,230614.9432,4602356.442,0.136830926,1,1,6170,314,0.05089141,33865968.92
2880,48167723000,0,25146.93406,0.007660681,1,1,3003,1,0.000333,3282597.581
2881,48167721500,2908989.974,346105.3315,0.060011163,1,1,7015,191,0.02722737,8676339.137
2882,48453002202,23055.1248,,,1,1,8417,0,0,12721010.68
2883,48453980000,0,,,1,1,,,,17407327.27
2884,48453002304,529129.0725,,,1,1,3333,0,0,1560801.222
2885,48453002308,0,,,1,1,5112,0,0,3188151.986
2886,48453002312,0,,,1,1,7734,0,0,4381986.776
2887,48453002314,4392.04686,,,1,1,4524,0,0,2471877.945
2888,48453002316,0,,,1,1,4388,0,0,678851.7399
2889,48249950100,6236006.749,178590.7829,0.000214929,1,,8734,47,0.005381269,837164664
2890,48249950300,4887.392736,,,1,1,6622,0,0,15331089.36
2891,48249950700,166701.8889,164783.6003,0.000424745,1,,3082,0,0,388125659.7
2892,48249950200,1231526.623,351181.8046,0.000358957,1,,7698,0,0,979569716.5
2893,48249950400,0,,,1,1,3291,0,0,6870289.972
2894,48249950500,17020.45216,,,1,1,5788,0,0,18668903.29
2895,48249950600,0,,,1,1,3889,0,0,2689677.931
2896,48031950100,4175623.829,,,1,,4671,0,0,1288121310
2897,48035950500,87161.81587,,,1,,3017,0,0,5019186.897
2898,48031950200,1111912.866,,,1,,5145,0,0,552355319.7
2899,48167720800,780.8193512,312357.7737,0.060592256,1,1,3587,46,0.012824087,5155858.301
2900,48167726000,53740162.09,8136310.271,0.389596254,1,1,1328,233,0.175451807,74624115.95
2901,48167721900,7698635.936,7796596.261,0.11517477,1,1,9484,262,0.027625474,75392248.2
2902,48167722800,0,165985.8606,0.064268738,1,1,2083,122,0.058569371,2582684.422
2903,48167723400,424655.8778,6817659.674,0.149043441,1,1,6502,232,0.035681329,46167423.9
2904,48167721600,163184.4736,256491.9386,0.079389215,1,1,2316,74,0.031951641,3394000.468
2905,48167720600,278887.8062,23123780.56,0.42341724,1,1,13280,2785,0.209713855,54891165.32
2906,48167723800,4332503.386,5261886.438,0.362584263,1,1,4016,812,0.202191235,18844679.09
2907,48167726100,93591164.8,9219345.895,0.283386469,1,1,2049,391,0.190824793,126123930.8
2908,48167720100,0,911806.7181,0.142200887,1,1,5566,193,0.034674811,6412102.734
2909,48167724900,0,,,1,1,1532,0,0,580405.3222
2910,48167720200,126247.5922,179913.1949,0.025054021,1,1,4899,55,0.011226781,7307258.597
2911,48167722200,0,,,1,1,2935,0,0,2025440.934
2912,48167723600,24723940.15,74447887.98,0.541437209,1,1,4915,401,0.081586979,162224448.3
2913,48167723900,513079324.8,46029540.14,0.345699102,1,1,2053,113,0.055041403,646228467.4
2914,48167725700,155606.5891,,,1,1,2281,0,0,1315737.813
2915,48167721800,869688.2922,675803.551,0.047474809,1,1,4485,217,0.048383501,15104680.83
2916,48167724200,289564.3683,53596.18871,0.06217787,1,1,2473,35,0.014152851,1151546.13
2917,48453002403,0,,,1,1,2412,0,0,2638553.645
2918,48453002409,0,,,1,1,3204,0,0,1332450.027
2919,48453002410,0,,,1,1,3644,0,0,1206744.007
2920,48453002411,0,,,1,1,6113,0,0,3946594.307
2921,48453002412,0,,,1,1,5315,0,0,1383163.373
2922,48453002413,0,,,1,1,4377,0,0,1341413.642
2923,48453002419,0,,,1,1,4273,0,0,1348119.857
2924,48323950201,0,,,,,,,,1186604730
2925,48095950300,16593619.42,81116.76783,3.19E-05,,,1726,0,0,2562714238
2926,48409010602,0,3333830.272,0.407090306,1,1,3883,1238,0.31882565,8189411.922
2927,48409010604,905676.5419,1045735.428,0.330846578,1,1,3096,766,0.247416021,4066463.272
2928,48409010800,0,4796831.604,0.277372122,1,1,3861,591,0.153069153,17293848.38
2929,48143950700,3527225.634,161230.6823,0.0002649,1,,1709,0,0,612173690.4
2930,48143950300,2894916.571,,,1,,5168,0,0,457985340.2
2931,48143950500,110143.5104,,,1,,6313,0,0,21458680.62
2932,48143950600,170201.8648,,,1,,3106,0,0,14074268.94
2933,48143950400,56192.45316,,,1,,5550,0,0,11866008.21
2934,48143950100,88097.78716,80488.2965,9.86E-05,,,2869,0,0,816186497.3
2935,48453002422,0,,,1,1,5618,0,0,4015915.66
2936,48453002423,0,,,1,1,5121,0,0,2610903.147
